Response ID,Status,Rejection Reason,Has Reviewer,Rejection Date
0b2356dc-cbc8-49dc-aef9-5fdbcf7ca2e7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
92e7cb87-1670-4014-b0ae-c02945768db6,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
5c31760c-2105-41ff-8266-5eb216a47c50,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9fb5927b-f8eb-4bc4-b57b-2c406a0084ae,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
3789ef0a-0e54-4183-988b-d588665ecbb8,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
bd1b9fc7-b170-4cff-a80d-a8b414cf57d2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
c76039a7-5243-4c4a-b9d4-c1f8bd83c454,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
00e1e5b3-ef98-4259-ad3f-4baadcd22c7b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
f4a3ef67-f053-4ae4-877e-fc08d760f5c4,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
6efc64e1-8bcb-4958-aeef-655ff63a7d1c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
f465de51-102a-4788-bf2f-e0232624d5c2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
7b0ed182-33f5-4680-96bb-e843f5f2398c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
5ac80072-8352-4dd8-93d9-d16bcd995406,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
14baaf4b-29d8-42db-a765-8f24963dda8a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
96761fbe-696b-4806-9891-eeef30e8fcac,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
a88d72ac-9ca3-443b-9d7b-6a29be239091,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
094257bb-6c1f-45e0-8f78-7564fcfa26df,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
29f2c394-47fb-4247-b2d3-4cff507a9109,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
3b30f5b9-0c2d-4051-b783-82a65c57cdc8,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
022011c3-d6f0-402f-b019-2640d450e116,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
036b88d7-f600-4ff7-ac3d-312f0948c621,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
6944a1a2-d1aa-4817-b79d-f0949dd4dd65,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
72c30efc-678d-4984-b60b-38133aafeb71,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
7e0da145-d0a4-49ea-b08e-1532fb430c48,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
08c2ff8d-f1ee-4dc3-a3b8-9d21dfcba611,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
61fac636-9686-4dd8-9eaa-c61e4127b763,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
a70f21f2-8b81-428c-8427-6b685343c6ef,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
2ed63d71-6a74-4f00-a7e3-70e0f1823638,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
11c99e65-f834-42ab-abf6-cdf86656ae4f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
ecc223f4-7547-43d8-98ec-616acec7aae2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
afbfbc98-ea9e-4ac3-968d-2b3dd5935f34,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
7d560f1c-b2a1-4483-bb47-3eb90f172058,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
d6ede221-3863-4434-a1a3-b80db5d4219f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
a6e11ef4-bb5d-48d3-af19-7ca2f835b98b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
b567dd55-cebf-43ed-85a0-3b8c5db9e157,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9833692b-2a7e-4628-b679-95e193f58a0f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9bc04113-2f65-4694-bfed-095620b6c11b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
323ef2a0-9b57-4690-8d3a-2447eea99adc,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
0f22734a-47c4-40bf-89eb-bffb8aa6070f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
64051591-1846-42fe-a1cd-1fba699a37a2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
63f8052b-f00f-4dcb-938f-70555be28b95,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
118a0f0b-c30a-4a29-9021-896971d8dcb7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
6b09b216-49c6-44e3-a246-192493f9caff,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
2d660be9-e78b-47e2-8ad3-ad17a266384c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
dd20cbaa-6c3c-4403-aeee-460b41911f4f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
10f64ed4-6f4b-40ac-ac2f-ac868bb79773,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
fdb0dae8-0fd3-46e5-8b7b-1984bda9c8a5,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
65f8d40a-906a-427a-b04a-ca8dcaf1abd7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
2f499ca1-3634-4680-9dba-068e78e9feed,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
52d9a047-2b40-4d11-aad5-5ba70ac6d9f9,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
85ed4aa2-7590-4ef6-b73a-19206a5be839,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
5db87806-f518-4e7c-9cd6-c8618469a4ab,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
1945a354-94eb-46eb-8c40-8a17656bfe34,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
721db01e-b903-4200-9320-b2a013e32a4b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
07e8d826-1787-4e29-bf13-7aa6bd208b24,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
29acb09e-f228-48fc-a2cf-ff9398630e59,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
540fdedf-5712-4fd1-a316-3711a9790144,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
3dc1cfb1-ac66-49dc-85f9-dffd2f470aff,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
3e5731e6-8a92-45e9-9c27-e8019c92c9c7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
fcd512c6-c318-49bb-a0cb-6686496ab5cb,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
dd9e81cf-4475-40a6-a231-fc93ff1ce47b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
79fa44a9-7ef7-489c-add8-08c11b6a74c3,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
eca0fbf2-7199-49c3-9d1d-b91463949061,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
ac03d5f1-01aa-4eef-8797-c11443afab23,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
a94fccb8-2409-4e7b-a725-7a3f01e22aee,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
202cd984-7dcb-4710-a196-722a874cdb2a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
e83569a6-cda7-421d-a8da-7d97d84f549f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
d7d356da-cc2e-403e-9fce-a919417dae68,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9b7bff35-4954-4937-811d-aa94336ac73b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
e797bac7-d0f8-46da-8c92-3ddcd1fc76e4,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
998fb8dd-4e67-4b64-8cd7-e169ce261b76,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
518d80f8-8ae7-4ebd-a76f-1c46d83c216a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
0590fd17-62e3-42ad-982f-ab18d35f923c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
d5fbb13c-b0a0-497f-832e-f5a3afba1872,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
0a8b5cb3-d349-4be7-9f18-327de62989b4,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
031aac6d-04b5-488d-a3b1-cd49547adb57,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
855d42f0-14bc-4670-9b9c-8817a0580b02,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
fc836fd8-e501-4115-8df8-b937de12627e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
f45049ef-8682-4e8d-af4d-54be5f47da79,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
18730947-7265-4464-9894-df76a66234bf,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9a28d6f3-93c1-4bc2-9587-393e8e17b07a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
f9f73f09-7601-4d29-b370-8a4435de3680,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
70406e43-25a3-4e91-8f39-57e1b53ffa6b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
d5fec8b8-60a2-4e3e-a629-17ba5115373f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
d1bfd584-1867-4cf7-8e66-89eebf427318,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
2494fcfd-1ada-4daa-ba63-2b1aaad34a28,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
80936228-c726-4821-ab68-86d79cc63a01,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
1b331d72-030e-47f9-a2bd-dbaf607dc73c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
33134957-db02-40bf-9b28-b9c574b70aff,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
29b674d6-03e1-4096-8401-0d55132d3673,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
cd4e9e3c-af4b-4bf2-8738-5cb1a4d22a87,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
84f77223-6443-407e-b747-f635849b69d0,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
70aa77a4-5312-4f1b-8e73-a6c2b20392cd,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
ba276edb-ff6c-4768-86e3-5d08ea40b933,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
cf8f258a-b702-4ed3-a4ae-d5c2eb57da76,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
0c27c98c-28f4-4ee0-bc55-12e1602319f7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
1da7aa8d-2602-4bdc-af18-e6433d933f87,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
6924899c-f944-40f7-be22-0e89e25ecfaf,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
b1249b80-d165-4bee-847e-6fd0432355d6,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
f685e155-02cc-4c27-9564-ee1221e7ce60,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
5c4a342e-98cd-4804-a318-7eceaebc7385,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
3a1c31f3-8b76-4526-bf06-5561c45988f2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
953e1a81-eb9f-41cc-9dd5-7d95f77be53f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
6813c9db-c817-4984-9b8c-6c5075707460,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
ef1b0d1e-60c3-4cd6-8b6d-77c60323358e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
a05c15fb-0a38-4c15-9ebb-f009b39ee0dc,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
6915c132-8b89-4638-b3a7-905a287ce78f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
993d634e-4b18-42b4-affc-dcb6a64e6e74,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
55e66d59-3b3d-42d5-81fe-1eee69442aa1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
a70abc8c-f615-4386-9579-6eb2ae39a302,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
7f4b2f0f-a7b1-42ee-b9d4-6462fd8a5ad4,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
8bfb03d5-0e5b-47ff-8a85-2170ef47d0c5,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
1df2838c-a00b-4961-93aa-c64c0e7e2598,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
47a806d9-8458-420a-b34d-8bdbce676c47,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
e884783a-01d2-4310-ac25-243fb8b00533,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
2808fbfb-a5a1-4b03-8bec-149abf5bb189,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
f89752e7-7d87-4755-b5c6-14908b379860,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
be66eab5-fe66-47ef-80fd-98c41a95ea58,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
06334ad4-7c02-4ed2-a32c-2fec71b90388,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
ad53b8de-c80d-42a1-b09b-dfd89b07b1b1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
160b30d8-b1a5-4739-9077-f2f22a2497ca,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
c9ef1910-6bd8-44d8-b1de-194636b79da2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
d3757908-61f6-48c9-bc5d-03b1af42b8d8,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
7e3f4db1-ebdb-4887-961b-7ac91277737a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
61dc1603-295e-4f8f-b36f-f3cadff39ef5,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
f35d3df3-d7fb-4230-92d0-a77449a52103,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9369d852-98b9-43c3-ab2f-7caf7e65b291,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
b98354a6-ca10-4132-925a-4e301d6857f1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
cedef39a-4fce-4b00-ae8e-f207b09e402f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
2f2620b4-1975-49c5-b26d-bdb26108437e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
925fb670-24aa-4bb0-b797-6635ffc5369a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
746dab1e-1409-442b-b894-3e2787b88f51,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
928349c7-5821-4eea-a240-ad6ffd7f4364,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
708987b5-815a-4773-8324-96327ced8212,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
2fe2c69b-0364-49f4-b8fe-2032ac027456,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
35be4b3c-ba08-437c-b8f4-925eadd1c1b1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
f59aa497-8f57-4482-a002-01d157ddbded,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
e44db515-a620-49c3-b4cc-7bb2b881d538,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
83e06e46-0194-4d92-a0db-f16b0c2888da,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
58a74140-8003-4375-ade4-f481eddb70e3,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
ec637d4e-7df0-42ae-9018-f8ad5f0b4313,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
f88022d4-db0d-4d4d-8a45-31c95cf28ff0,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
0217f271-7a41-4772-b594-9a6a62cd7017,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
5f56ca60-b60b-4c63-a2ca-289038bce98e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
6fe6e9e8-7645-44b1-aac8-838440714df2,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
813bd256-85e2-4306-9aeb-a6ce87371a5b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
a040bacf-182a-4349-a510-ad40351bf34b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
2e6ed379-8cff-4649-80af-3b1f1b0f0523,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
03497cc8-de05-4710-b534-f1329d045570,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
a856ebc6-eb0b-443f-ad64-bd14b63655b4,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
1d63d8eb-4326-4e1a-ac73-52635cd844d6,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
205adc79-6d55-4a0c-8407-36f43f2ffc95,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
6c260d6c-f339-41e1-8d89-3dd740a6ad6d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
d622cff7-6344-4eb5-af34-efed5c2bacfa,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
62873045-6cac-4827-9e53-3abf3c773673,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
14497c46-dd8c-4c9c-98a1-e293968bb8fa,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9d866d2d-a0e3-428a-bd8c-d4cc0af154b3,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
15665874-664d-40a4-9661-c7015f557e33,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
8017f44e-1798-44e8-877f-a1f3cbd20233,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
cbdc5ac3-ca75-4f38-b99f-aba3a7f7d25d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
607db4b5-ba39-477a-9a51-fd91a0bdce75,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
d5aea3d7-886a-4702-8ddc-4008bd47241c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
cd6289c9-6679-426b-9e2c-6a760fb19732,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
8c7d2721-36bf-4a04-b6a1-20d4cc5aa323,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
17fc7fd5-4b0e-43f5-8c3e-5cbc4a4fdc1d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
5c277841-502c-4a37-8d20-5dcd48a731d3,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
4332416a-654d-4f88-a65c-acd699fe317d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
24df636e-b5e2-4141-9e74-8a87b4f4313d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
6cf9ab9a-c6a6-4d40-9dea-64ec74db1877,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
34c37a9d-39ba-40ec-8e0a-f937f20856ce,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
1ce6183a-ba10-401d-a254-af06565f6eab,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
66675d8e-e8c2-412b-b86d-0dd3c29a534a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
28a170d6-ed60-4fc1-ad85-af1f47684a86,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
30637ed7-87a0-48be-96fc-b03ccc1a0815,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
4d9590e2-c3e7-4da0-88bb-1dde2400ddaf,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
474429ed-2f32-4592-901a-9490dbae656c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9d4c129c-e50d-40b1-ba10-9cd53dc71d5c,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
70a2262b-2bb1-4cf9-a300-26f52bddec71,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9ee69c58-1420-474b-b216-b8355ccc56d4,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
f71140f7-2832-4ad8-99e5-9b4b5aad5368,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
490c92da-4225-4183-ad90-4adbf1300e73,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
482edbf6-0361-418d-9f86-e626b7453749,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
dcffed98-a479-4a0a-b3e4-a1b593641cf1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
05a49305-7a65-42e1-b116-86b0b31f0fbd,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9933b79d-123e-4c1b-ad8a-c7046f9d4b08,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
4de9a478-f2d8-4306-a1c6-680d6475c3b4,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
5a3a8cc7-fc50-4fc4-93c2-bd127643d096,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9a10c8a9-b080-4010-b23a-3e0fd1c4b4ec,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
4b98f9b7-d05b-4139-a3f9-4131fcd7d9df,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
73eb1e38-6aa9-4d2c-b3c7-b75fcf55542d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
4b26165e-3ee7-46f0-945a-e614dd5889cf,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
951015ae-afed-4457-a565-1e400fcd486f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
213f56b8-a6d2-4370-9433-7d9f86a7d923,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
ee9041b4-ce28-4f30-8128-13e4641f522f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
01b4a676-c759-4c07-a161-532e622dd2bf,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
3cf79eff-a3b4-436a-8ac2-e60bccd1fae4,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
ced2eed6-f8a4-4abc-953d-1d3a812ea733,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
05f8011a-2bbc-47ae-8126-f9124432a402,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
b01d724e-3f0e-484c-abd2-bc1e403b5f5d,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
d52df41f-c425-4a62-b564-be26766a638a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
3fc31457-d9fe-4092-9382-93b391ce0c71,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
f037a5b5-5b6c-452b-95eb-bc1b6c1a6151,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9e0c894e-8fac-4284-9fc4-2438a13763bc,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
e912a827-4256-4912-b392-a7e0b54731cd,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
38936095-92b2-41fe-a96a-49842c0f009f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
cbc5f9e0-a3ec-40e8-808f-bea22c21ec82,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
2239b88e-3aa3-4d4b-8113-ee87daa28596,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
3f3dd005-d406-4cb0-9f1c-97c407e3bdd0,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
ecf13435-d484-46f5-ad47-5219063536b4,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
ea216dc3-a875-4afa-a42e-868bae65f9da,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
b03a7231-80fd-4ac5-be45-66073e6c3367,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
20ca20cc-54fa-422a-979c-55ad5189a993,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
65cd76b1-745c-46a4-a744-420232c73f43,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
322a54f4-6086-4082-a552-ba27a792679a,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
2f9d1073-c688-4251-93a8-2a240219c8a7,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
d791b675-c2ec-4e41-b5a7-96fb2eed17a8,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
affa1e7c-669b-4458-9ddd-82004d412f12,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
c1cde530-186c-43f1-adb5-64a92992673b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
26016f7e-8478-4054-bb2e-fdec87519f1f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
a2cb4210-9efd-4cd3-9e89-517d5d25b24b,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
42a48e68-b7ab-4e18-bf82-d4f69189e238,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
375f51c6-70dd-4c26-927d-e3edb759fe77,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
02ec0ca9-fd7f-4cbd-8582-7e89a4513d34,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
740d7fab-e914-4bbc-a043-3f8c3a66a553,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
8ccd59dc-c9df-4aae-bb7c-bf1474834bff,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
4f1a4ea2-dca3-4ccd-b44b-c63f138fc6c3,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
e90a11a5-c03c-4926-99d6-866151201ef3,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
691cac74-3bf2-46b7-af14-53c7ba50a4a1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
a92969f3-dab2-49e8-a016-18422cdddd1f,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
8733900c-5713-4173-a982-5e7e1c0e26cc,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
11167d4a-14f9-4e9a-9ab8-9b3a4c938b30,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
9776360b-71bc-48a1-a5b0-9328c68c3a6e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
931167c4-17a1-4efb-a4a6-2b4234df84f1,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
a1136a79-b5c5-4dad-bbb9-db288e067f7e,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
397d8ba5-1741-4a9a-ba2e-e8fefab73040,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
15cd61db-1976-451b-a534-568398112073,Rejected,"NWR in Q5, Q6 & Q8",No,2025-12-27
